Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Lag_1,Lag_2,Rolling_Mean,Type_B,Type_C,Size,Month,Risk_Category,Predicted_Sales,Scenario_Sales,Store_Category,Anomaly
16,8,2012-07-06,13713.16,False,70.49,3.646,1559.36,68.8,13.1,420.62,6013.75,197.8322195,6.061,13030.96,13990.36,13466.654999999999,True,False,57197,7,Normal,13682.142799999998,13682.142799999998,Low,False
16,8,2012-07-13,13439.83,False,70.29,3.613,2375.53,17.9,2.07,983.3,1834.23,197.8788621,6.061,13713.16,13030.96,13543.5775,True,False,57197,7,Normal,13631.287999999995,13631.287999999995,Low,False
16,8,2012-07-20,13872.35,False,68.43,3.585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.061,13439.83,13713.16,13514.074999999999,True,False,57197,7,Normal,13789.97539999999,13789.97539999999,Low,False
16,8,2012-08-10,14131.19,False,70.24,3.509,7036.67,11.2,11.0,3031.99,2296.61,198.0795651,6.061,13801.29,13928.52,13933.337500000001,True,False,57197,8,Normal,14273.307999999992,14273.307999999992,Low,False
16,8,2012-08-24,14216.8,False,61.44,3.558,1556.47,16.0,3.34,869.05,1691.12,198.0984199,6.061,13470.29,14131.19,13904.8925,True,False,57197,8,Normal,14021.280000000002,14021.280000000002,Low,False
16,8,2012-09-07,13680.45,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,14308.45,14216.8,13918.9975,True,False,57197,9,Normal,13687.408399999997,15740.519659999994,Low,False
16,9,2011-11-11,12957.35,False,29.56,3.505,5042.4,2193.04,200.11,3309.98,2743.18,195.6376941,6.232,43977.34,19895.97,44629.8075,True,False,57197,11,Normal,36187.965600000025,36187.965600000025,Low,False
16,9,2011-11-18,10195.67,False,31.73,3.479,2089.46,154.21,3.55,830.6,4425.07,195.7184713,6.232,12957.35,43977.34,21756.5825,True,False,57197,11,Normal,13578.954000000003,13578.954000000003,Low,False
16,9,2011-11-25,14005.64,True,31.39,3.424,90.28,126.47,34754.69,24.64,1560.32,195.7704,6.232,10195.67,12957.35,20284.0,True,False,57197,11,Normal,14634.759800000005,16829.973770000004,Low,False
16,9,2011-12-02,9699.99,False,27.83,3.378,516.47,61.0,944.52,9.0,7124.75,195.8223287,6.232,14005.64,10195.67,11714.6625,True,False,57197,12,Normal,10698.1814,10698.1814,Low,False
16,9,2011-12-09,10645.7,False,14.44,3.331,2229.52,28.0,73.7,1696.73,6465.69,195.8742575,6.232,9699.99,14005.64,11136.75,True,False,57197,12,Normal,10442.738200000005,10442.738200000005,Low,False
16,9,2011-12-23,27437.34,False,20.79,3.173,485.0,0.18,475.6,16.2,960.85,196.1713893,6.232,16018.16,10645.7,15950.2975,True,False,57197,12,Normal,26471.19980000001,26471.19980000001,Low,False
16,9,2011-12-30,17246.59,True,23.91,3.119,921.67,11778.68,101.87,272.51,1673.25,196.3586101,6.232,27437.34,16018.16,17836.9475,True,False,57197,12,Normal,16175.765599999995,18602.130439999994,Low,False
16,9,2012-01-06,12967.44,False,26.49,3.095,443.59,5524.49,15.7,35.25,3296.96,196.5458309,6.162,17246.59,27437.34,18417.3825,True,False,57197,1,Normal,12328.991799999996,12328.991799999996,Low,False
16,9,2012-01-13,10453.62,False,19.55,3.077,1353.58,2551.73,0.24,289.67,1899.49,196.7330517,6.162,12967.44,17246.59,17026.247499999998,True,False,57197,1,Normal,11635.556799999998,11635.556799999998,Low,False
16,9,2012-01-20,9576.49,False,29.3,3.055,2087.19,1399.47,5.58,75.83,4742.74,196.7796652,6.162,10453.62,12967.44,12561.035,True,False,57197,1,Normal,10290.037999999995,10290.037999999995,Low,False
16,9,2012-02-03,8951.75,False,25.53,3.031,32702.46,747.82,2.39,8063.07,2940.68,196.8728921,6.162,9143.46,9576.49,9531.33,True,False,57197,2,Normal,9174.188400000001,9174.188400000001,Low,False
16,9,2012-02-10,10336.13,True,23.69,3.103,7247.14,985.13,0.45,9481.58,6298.1,196.9195056,6.162,8951.75,9143.46,9501.9575,True,False,57197,2,Normal,10080.1632,11592.187680000001,Low,False
16,9,2012-03-09,11333.21,False,28.16,3.286,5302.57,557.02,3.17,5974.36,3037.04,196.9631599,6.162,9344.64,9772.47,10574.73,True,False,57197,3,Normal,11478.899800000003,11478.899800000003,Low,False
16,9,2012-03-16,15256.25,False,38.02,3.486,3501.15,0.3,1.33,1396.55,1515.46,197.0457208,6.162,11333.21,9344.64,11426.6425,True,False,57197,3,Normal,14458.017800000003,14458.017800000003,Low,False
16,9,2012-03-23,13759.96,False,38.7,3.664,1462.21,2.5,4.43,367.45,1256.65,197.2295234,6.162,15256.25,11333.21,12423.515,True,False,57197,3,Normal,13672.2806,13672.2806,Low,False
16,9,2012-04-13,22947.73,False,45.83,3.901,3532.73,1368.42,22.0,214.95,1983.5,197.780931,6.169,25953.53,17768.41,20107.4075,True,False,57197,4,Normal,22273.17579999999,22273.17579999999,Low,False
16,9,2012-04-20,21724.84,False,43.61,3.936,2479.18,582.08,22.92,558.25,1659.22,197.7227385,6.169,22947.73,25953.53,22098.627500000002,True,False,57197,4,Normal,21334.974399999996,21334.974399999996,Low,False
16,9,2012-04-27,24547.97,False,59.69,3.927,3351.91,205.74,16.41,366.79,2049.94,197.664546,6.169,21724.84,22947.73,23793.5175,True,False,57197,4,Normal,24470.724199999986,24470.724199999986,Low,False
16,9,2012-06-01,33884.49,False,58.97,3.764,4078.25,22.4,60.41,98.46,968.96,197.6218954,6.169,32311.71,23726.79,28016.4525,True,False,57197,6,Normal,33011.827,33011.827,Low,False
16,9,2012-06-08,36080.63,False,65.43,3.741,3644.68,37.2,63.9,611.78,5520.95,197.6551863,6.169,33884.49,32311.71,31500.905,True,False,57197,6,Normal,34933.721399999966,34933.721399999966,Low,False
16,9,2012-06-15,38547.91,False,65.36,3.723,7027.33,141.8,125.91,642.76,1980.96,197.692292,6.169,36080.63,33884.49,35206.185,True,False,57197,6,Normal,37848.88579999998,37848.88579999998,Low,False
16,9,2012-06-22,39403.29,False,70.41,3.735,1291.33,201.0,0.27,696.47,1682.13,197.7389345,6.169,38547.91,36080.63,36979.08,True,False,57197,6,Normal,38810.09080000001,38810.09080000001,Low,False
16,9,2012-07-06,45419.33,False,70.49,3.646,1559.36,68.8,13.1,420.62,6013.75,197.8322195,6.061,33439.76,39403.29,39202.5725,True,False,57197,7,Normal,43948.47080000001,43948.47080000001,Low,False
16,9,2012-07-13,34275.59,False,70.29,3.613,2375.53,17.9,2.07,983.3,1834.23,197.8788621,6.061,45419.33,33439.76,38134.4925,True,False,57197,7,Normal,35141.53300000001,35141.53300000001,Low,False
16,9,2012-07-20,36034.17,False,68.43,3.585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.061,34275.59,45419.33,37292.2125,True,False,57197,7,Normal,33096.8684,33096.8684,Low,False
16,9,2012-08-10,34137.72,False,70.24,3.509,7036.67,11.2,11.0,3031.99,2296.61,198.0795651,6.061,37397.23,37678.14,36311.815,True,False,57197,8,Normal,34829.70259999999,34829.70259999999,Low,False
16,9,2012-08-24,59623.42,False,61.44,3.558,1556.47,16.0,3.34,869.05,1691.12,198.0984199,6.061,34037.8,34137.72,41299.0425,True,False,57197,8,Normal,52127.465599999974,52127.465599999974,Low,False
16,9,2012-09-07,74836.87,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,56891.53,59623.42,56347.405,True,False,57197,9,Normal,66063.01560000001,75972.46794,Low,False
16,10,2011-11-11,15406.92,False,29.56,3.505,5042.4,2193.04,200.11,3309.98,2743.18,195.6376941,6.232,14226.57,15154.12,14400.6125,True,False,57197,11,Normal,14977.607200000011,14977.607200000011,Low,False
16,10,2011-11-18,14985.59,False,31.73,3.479,2089.46,154.21,3.55,830.6,4425.07,195.7184713,6.232,15406.92,14226.57,14943.300000000001,True,False,57197,11,Normal,15425.079,15425.079,Low,False
16,10,2011-11-25,14324.2,True,31.39,3.424,90.28,126.47,34754.69,24.64,1560.32,195.7704,6.232,14985.59,15406.92,14735.82,True,False,57197,11,Normal,14285.083599999996,16427.846139999994,Low,False
16,10,2011-12-02,12153.38,False,27.83,3.378,516.47,61.0,944.52,9.0,7124.75,195.8223287,6.232,14324.2,14985.59,14217.522500000001,True,False,57197,12,Normal,13026.338000000003,13026.338000000003,Low,False
16,10,2011-12-09,14162.17,False,14.44,3.331,2229.52,28.0,73.7,1696.73,6465.69,195.8742575,6.232,12153.38,14324.2,13906.335,True,False,57197,12,Normal,14370.103200000005,14370.103200000005,Low,False
16,10,2011-12-23,15986.18,False,20.79,3.173,485.0,0.18,475.6,16.2,960.85,196.1713893,6.232,12442.99,14162.17,13686.179999999998,True,False,57197,12,Normal,15324.95020000001,15324.95020000001,Low,False
16,10,2011-12-30,10694.03,True,23.91,3.119,921.67,11778.68,101.87,272.51,1673.25,196.3586101,6.232,15986.18,12442.99,13321.342499999999,True,False,57197,12,Normal,11610.072600000007,13351.583490000006,Low,False
16,10,2012-01-06,10843.71,False,26.49,3.095,443.59,5524.49,15.7,35.25,3296.96,196.5458309,6.162,10694.03,15986.18,12491.7275,True,False,57197,1,Normal,10552.262400000005,10552.262400000005,Low,False
16,10,2012-01-13,10645.52,False,19.55,3.077,1353.58,2551.73,0.24,289.67,1899.49,196.7330517,6.162,10843.71,10694.03,12042.36,True,False,57197,1,Normal,10726.105000000007,10726.105000000007,Low,False
16,10,2012-01-20,12325.14,False,29.3,3.055,2087.19,1399.47,5.58,75.83,4742.74,196.7796652,6.162,10645.52,10843.71,11127.1,True,False,57197,1,Normal,11848.840200000008,11848.840200000008,Low,False
16,10,2012-02-03,9454.68,False,25.53,3.031,32702.46,747.82,2.39,8063.07,2940.68,196.8728921,6.162,9384.19,12325.14,10452.3825,True,False,57197,2,Normal,9562.783199999998,9562.783199999998,Low,False
16,10,2012-02-10,9661.81,True,23.69,3.103,7247.14,985.13,0.45,9481.58,6298.1,196.9195056,6.162,9454.68,9384.19,10206.455,True,False,57197,2,Normal,10642.565,12238.94975,Low,False
16,10,2012-03-09,9527.3,False,28.16,3.286,5302.57,557.02,3.17,5974.36,3037.04,196.9631599,6.162,10824.61,12629.69,10573.1475,True,False,57197,3,Normal,9605.816199999996,9605.816199999996,Low,False
16,10,2012-03-16,10143.31,False,38.02,3.486,3501.15,0.3,1.33,1396.55,1515.46,197.0457208,6.162,9527.3,10824.61,10781.2275,True,False,57197,3,Normal,10552.496,10552.496,Low,False
16,10,2012-03-23,8477.98,False,38.7,3.664,1462.21,2.5,4.43,367.45,1256.65,197.2295234,6.162,10143.31,9527.3,9743.3,True,False,57197,3,Normal,8850.661599999996,8850.661599999996,Low,False
16,10,2012-04-13,10183.81,False,45.83,3.901,3532.73,1368.42,22.0,214.95,1983.5,197.780931,6.169,9503.16,10529.31,9673.565,True,False,57197,4,Normal,9638.435599999997,9638.435599999997,Low,False
16,10,2012-04-20,11570.97,False,43.61,3.936,2479.18,582.08,22.92,558.25,1659.22,197.7227385,6.169,10183.81,9503.16,10446.8125,True,False,57197,4,Normal,11522.93459999999,11522.93459999999,Low,False
16,10,2012-04-27,9918.46,False,59.69,3.927,3351.91,205.74,16.41,366.79,2049.94,197.664546,6.169,11570.97,10183.81,10294.099999999999,True,False,57197,4,Normal,9815.929800000005,9815.929800000005,Low,False
16,10,2012-06-01,11853.77,False,58.97,3.764,4078.25,22.4,60.41,98.46,968.96,197.6218954,6.169,11408.18,10022.62,10804.897500000001,True,False,57197,6,Normal,11686.843200000005,11686.843200000005,Low,False
16,10,2012-06-08,12657.7,False,65.43,3.741,3644.68,37.2,63.9,611.78,5520.95,197.6551863,6.169,11853.77,11408.18,11485.567500000001,True,False,57197,6,Normal,12036.1488,12036.1488,Low,False
16,10,2012-06-15,12674.03,False,65.36,3.723,7027.33,141.8,125.91,642.76,1980.96,197.692292,6.169,12657.7,11853.77,12148.420000000002,True,False,57197,6,Normal,12337.683000000012,12337.683000000012,Low,False
16,10,2012-06-22,12978.47,False,70.41,3.735,1291.33,201.0,0.27,696.47,1682.13,197.7389345,6.169,12674.03,12657.7,12540.9925,True,False,57197,6,Normal,12875.70999999999,12875.70999999999,Low,False
16,10,2012-07-06,13480.43,False,70.49,3.646,1559.36,68.8,13.1,420.62,6013.75,197.8322195,6.061,13218.71,12978.47,13087.91,True,False,57197,7,Normal,13352.650000000005,13352.650000000005,Low,False
16,10,2012-07-13,14195.54,False,70.29,3.613,2375.53,17.9,2.07,983.3,1834.23,197.8788621,6.061,13480.43,13218.71,13468.2875,True,False,57197,7,Normal,14099.008000000005,14099.008000000005,Low,False
16,10,2012-07-20,11485.96,False,68.43,3.585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.061,14195.54,13480.43,13095.16,True,False,57197,7,Normal,12134.080600000001,12134.080600000001,Low,False
16,10,2012-08-10,12157.92,False,70.24,3.509,7036.67,11.2,11.0,3031.99,2296.61,198.0795651,6.061,12891.08,12470.36,12251.33,True,False,57197,8,Normal,12150.550999999996,12150.550999999996,Low,False
16,10,2012-08-24,12731.47,False,61.44,3.558,1556.47,16.0,3.34,869.05,1691.12,198.0984199,6.061,13000.43,12157.92,12695.225,True,False,57197,8,Normal,12944.00279999999,12944.00279999999,Low,False
16,10,2012-09-07,12087.19,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,11798.04,12731.47,12404.282500000001,True,False,57197,9,Normal,12312.415199999996,14159.277479999993,Low,False
16,11,2011-11-11,17903.25,False,29.56,3.505,5042.4,2193.04,200.11,3309.98,2743.18,195.6376941,6.232,14228.01,14489.96,14711.9925,True,False,57197,11,Normal,16972.840399999997,16972.840399999997,Low,False
16,11,2011-11-18,16065.76,False,31.73,3.479,2089.46,154.21,3.55,830.6,4425.07,195.7184713,6.232,17903.25,14228.01,15671.745,True,False,57197,11,Normal,15941.249400000006,15941.249400000006,Low,False
16,11,2011-11-25,16488.22,True,31.39,3.424,90.28,126.47,34754.69,24.64,1560.32,195.7704,6.232,16065.76,17903.25,16171.310000000001,True,False,57197,11,Normal,15832.088399999991,18206.90165999999,Low,False
16,11,2011-12-02,19286.0,False,27.83,3.378,516.47,61.0,944.52,9.0,7124.75,195.8223287,6.232,16488.22,16065.76,17435.807500000003,True,False,57197,12,Normal,19547.588,19547.588,Low,False
16,11,2011-12-09,19222.96,False,14.44,3.331,2229.52,28.0,73.7,1696.73,6465.69,195.8742575,6.232,19286.0,16488.22,17765.735,True,False,57197,12,Normal,18990.354399999997,18990.354399999997,Low,False
16,11,2011-12-23,21939.25,False,20.79,3.173,485.0,0.18,475.6,16.2,960.85,196.1713893,6.232,16620.35,19222.96,19267.14,True,False,57197,12,Normal,21453.186,21453.186,Low,False
16,11,2011-12-30,18947.23,True,23.91,3.119,921.67,11778.68,101.87,272.51,1673.25,196.3586101,6.232,21939.25,16620.35,19182.4475,True,False,57197,12,Normal,19928.872399999993,22918.20325999999,Low,False
16,11,2012-01-06,14862.74,False,26.49,3.095,443.59,5524.49,15.7,35.25,3296.96,196.5458309,6.162,18947.23,21939.25,18092.392499999998,True,False,57197,1,Normal,15637.422199999994,15637.422199999994,Low,False
16,11,2012-01-13,13521.03,False,19.55,3.077,1353.58,2551.73,0.24,289.67,1899.49,196.7330517,6.162,14862.74,18947.23,17317.5625,True,False,57197,1,Normal,14708.064800000011,14708.064800000011,Low,False
16,11,2012-01-20,13292.43,False,29.3,3.055,2087.19,1399.47,5.58,75.83,4742.74,196.7796652,6.162,13521.03,14862.74,15155.8575,True,False,57197,1,Normal,13740.948600000009,13740.948600000009,Low,False
16,11,2012-02-03,11128.71,False,25.53,3.031,32702.46,747.82,2.39,8063.07,2940.68,196.8728921,6.162,11617.53,13292.43,12389.925,True,False,57197,2,Normal,10954.155600000006,10954.155600000006,Low,False
16,11,2012-02-10,10188.78,True,23.69,3.103,7247.14,985.13,0.45,9481.58,6298.1,196.9195056,6.162,11128.71,11617.53,11556.8625,True,False,57197,2,Normal,9841.147200000009,11317.319280000009,Low,False
16,11,2012-03-09,8530.95,False,28.16,3.286,5302.57,557.02,3.17,5974.36,3037.04,196.9631599,6.162,8613.5,9426.29,9306.055,True,False,57197,3,Normal,8879.496400000005,8879.496400000005,Low,False
16,11,2012-03-16,9363.75,False,38.02,3.486,3501.15,0.3,1.33,1396.55,1515.46,197.0457208,6.162,8530.95,8613.5,8983.622500000001,True,False,57197,3,Normal,9237.440599999998,9237.440599999998,Low,False
16,11,2012-03-23,8657.35,False,38.7,3.664,1462.21,2.5,4.43,367.45,1256.65,197.2295234,6.162,9363.75,8530.95,8791.3875,True,False,57197,3,Normal,8690.189599999996,8690.189599999996,Low,False
16,11,2012-04-13,8216.11,False,45.83,3.901,3532.73,1368.42,22.0,214.95,1983.5,197.780931,6.169,8547.41,8905.15,8581.505000000001,True,False,57197,4,Normal,8284.591199999999,8284.591199999999,Low,False
16,11,2012-04-20,8422.53,False,43.61,3.936,2479.18,582.08,22.92,558.25,1659.22,197.7227385,6.169,8216.11,8547.41,8522.800000000001,True,False,57197,4,Normal,8426.848400000006,8426.848400000006,Low,False
16,11,2012-04-27,8395.84,False,59.69,3.927,3351.91,205.74,16.41,366.79,2049.94,197.664546,6.169,8422.53,8216.11,8395.4725,True,False,57197,4,Normal,8440.573000000006,8440.573000000006,Low,False
16,11,2012-06-01,10928.56,False,58.97,3.764,4078.25,22.4,60.41,98.46,968.96,197.6218954,6.169,10264.24,9582.54,10034.185000000001,True,False,57197,6,Normal,10828.527000000002,10828.527000000002,Low,False
16,11,2012-06-08,12759.49,False,65.43,3.741,3644.68,37.2,63.9,611.78,5520.95,197.6551863,6.169,10928.56,10264.24,10883.7075,True,False,57197,6,Normal,12520.263399999996,12520.263399999996,Low,False
16,11,2012-06-15,10602.09,False,65.36,3.723,7027.33,141.8,125.91,642.76,1980.96,197.692292,6.169,12759.49,10928.56,11138.595,True,False,57197,6,Normal,10820.279600000007,10820.279600000007,Low,False
16,11,2012-06-22,13719.12,False,70.41,3.735,1291.33,201.0,0.27,696.47,1682.13,197.7389345,6.169,10602.09,12759.49,12002.315,True,False,57197,6,Normal,12920.068199999994,12920.068199999994,Low,False
16,11,2012-07-06,24156.87,False,70.49,3.646,1559.36,68.8,13.1,420.62,6013.75,197.8322195,6.061,23124.74,13719.12,17900.705,True,False,57197,7,Normal,22218.422399999996,22218.422399999996,Low,False
16,11,2012-07-13,14413.64,False,70.29,3.613,2375.53,17.9,2.07,983.3,1834.23,197.8788621,6.061,24156.87,23124.74,18853.5925,True,False,57197,7,Normal,13403.487800000004,13403.487800000004,Low,False
16,11,2012-07-20,12770.53,False,68.43,3.585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.061,14413.64,24156.87,18616.445,True,False,57197,7,Normal,13892.541200000012,13892.541200000012,Low,False
16,11,2012-08-10,12444.16,False,70.24,3.509,7036.67,11.2,11.0,3031.99,2296.61,198.0795651,6.061,11634.57,15586.91,13109.0425,True,False,57197,8,Normal,12583.029599999994,12583.029599999994,Low,False
16,11,2012-08-24,11897.89,False,61.44,3.558,1556.47,16.0,3.34,869.05,1691.12,198.0984199,6.061,9923.2,12444.16,11474.955,True,False,57197,8,Normal,11748.637000000006,11748.637000000006,Low,False
16,11,2012-09-07,11605.48,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,10508.09,11897.89,10983.665,True,False,57197,9,Normal,11194.938399999994,12874.179159999992,Low,False
16,12,2011-11-11,4421.99,False,29.56,3.505,5042.4,2193.04,200.11,3309.98,2743.18,195.6376941,6.232,3932.37,4062.44,4327.450000000001,True,False,57197,11,Normal,4477.738799999997,4477.738799999997,Low,False
16,12,2011-11-18,3246.12,False,31.73,3.479,2089.46,154.21,3.55,830.6,4425.07,195.7184713,6.232,4421.99,3932.37,3915.7300000000005,True,False,57197,11,Normal,3515.1461999999988,3515.1461999999988,Low,False
16,12,2011-11-25,3016.12,True,31.39,3.424,90.28,126.47,34754.69,24.64,1560.32,195.7704,6.232,3246.12,4421.99,3654.15,True,False,57197,11,Normal,3119.3933999999986,3587.302409999998,Low,False
16,12,2011-12-02,3120.48,False,27.83,3.378,516.47,61.0,944.52,9.0,7124.75,195.8223287,6.232,3016.12,3246.12,3451.1775,True,False,57197,12,Normal,3393.658600000001,3393.658600000001,Low,False
16,12,2011-12-09,3361.92,False,14.44,3.331,2229.52,28.0,73.7,1696.73,6465.69,195.8742575,6.232,3120.48,3016.12,3186.16,True,False,57197,12,Normal,3434.6376000000014,3434.6376000000014,Low,False
16,12,2011-12-23,3009.42,False,20.79,3.173,485.0,0.18,475.6,16.2,960.85,196.1713893,6.232,3157.45,3361.92,3162.3175,True,False,57197,12,Normal,3064.6428,3064.6428,Low,False
16,12,2011-12-30,2605.86,True,23.91,3.119,921.67,11778.68,101.87,272.51,1673.25,196.3586101,6.232,3009.42,3157.45,3033.6625000000004,True,False,57197,12,Normal,2797.7931999999996,3217.4621799999995,Low,False
16,12,2012-01-06,3184.31,False,26.49,3.095,443.59,5524.49,15.7,35.25,3296.96,196.5458309,6.162,2605.86,3009.42,2989.26,True,False,57197,1,Normal,3093.393399999999,3093.393399999999,Low,False
16,12,2012-01-13,2920.58,False,19.55,3.077,1353.58,2551.73,0.24,289.67,1899.49,196.7330517,6.162,3184.31,2605.86,2930.0425,True,False,57197,1,Normal,2944.0446,2944.0446,Low,False
16,12,2012-01-20,2325.72,False,29.3,3.055,2087.19,1399.47,5.58,75.83,4742.74,196.7796652,6.162,2920.58,3184.31,2759.1175,True,False,57197,1,Normal,2369.0700000000006,2369.0700000000006,Low,False
16,12,2012-02-03,2766.91,False,25.53,3.031,32702.46,747.82,2.39,8063.07,2940.68,196.8728921,6.162,3105.72,2325.72,2779.7324999999996,True,False,57197,2,Normal,2895.3652000000016,2895.3652000000016,Low,False
16,12,2012-02-10,2754.57,True,23.69,3.103,7247.14,985.13,0.45,9481.58,6298.1,196.9195056,6.162,2766.91,3105.72,2738.2299999999996,True,False,57197,2,Normal,2765.9458000000027,3180.837670000003,Low,False
16,12,2012-03-09,2489.62,False,28.16,3.286,5302.57,557.02,3.17,5974.36,3037.04,196.9631599,6.162,2328.0,2586.31,2589.1875,True,False,57197,3,Normal,2605.8415999999997,2605.8415999999997,Low,False
16,12,2012-03-16,3049.82,False,38.02,3.486,3501.15,0.3,1.33,1396.55,1515.46,197.0457208,6.162,2489.62,2328.0,2613.4375,True,False,57197,3,Normal,3010.194000000002,3010.194000000002,Low,False
16,12,2012-03-23,3317.59,False,38.7,3.664,1462.21,2.5,4.43,367.45,1256.65,197.2295234,6.162,3049.82,2489.62,2796.2575,True,False,57197,3,Normal,3090.7141999999994,3090.7141999999994,Low,False
16,12,2012-04-13,4164.38,False,45.83,3.901,3532.73,1368.42,22.0,214.95,1983.5,197.780931,6.169,4337.34,2977.91,3699.3050000000003,True,False,57197,4,Normal,4215.243200000002,4215.243200000002,Low,False
16,12,2012-04-20,3741.76,False,43.61,3.936,2479.18,582.08,22.92,558.25,1659.22,197.7227385,6.169,4164.38,4337.34,3805.3475,True,False,57197,4,Normal,3651.4422000000004,3651.4422000000004,Low,False
16,12,2012-04-27,4594.59,False,59.69,3.927,3351.91,205.74,16.41,366.79,2049.94,197.664546,6.169,3741.76,4164.38,4209.5175,True,False,57197,4,Normal,4553.7829999999985,4553.7829999999985,Low,False
16,12,2012-06-01,4546.38,False,58.97,3.764,4078.25,22.4,60.41,98.46,968.96,197.6218954,6.169,4759.77,4870.32,4727.1025,True,False,57197,6,Normal,4537.320200000003,4537.320200000003,Low,False
16,12,2012-06-08,4578.08,False,65.43,3.741,3644.68,37.2,63.9,611.78,5520.95,197.6551863,6.169,4546.38,4759.77,4688.637500000001,True,False,57197,6,Normal,4626.918399999998,4626.918399999998,Low,False
16,12,2012-06-15,4962.1,False,65.36,3.723,7027.33,141.8,125.91,642.76,1980.96,197.692292,6.169,4578.08,4546.38,4711.5825,True,False,57197,6,Normal,4886.349600000002,4886.349600000002,Low,False
16,12,2012-06-22,5317.77,False,70.41,3.735,1291.33,201.0,0.27,696.47,1682.13,197.7389345,6.169,4962.1,4578.08,4851.0825,True,False,57197,6,Normal,5197.4789999999975,5197.4789999999975,Low,False
16,12,2012-07-06,5479.57,False,70.49,3.646,1559.36,68.8,13.1,420.62,6013.75,197.8322195,6.061,5370.05,5317.77,5282.3725,True,False,57197,7,Normal,5320.354800000004,5320.354800000004,Low,False
16,12,2012-07-13,4756.48,False,70.29,3.613,2375.53,17.9,2.07,983.3,1834.23,197.8788621,6.061,5479.57,5370.05,5230.9675,True,False,57197,7,Normal,4892.834600000003,4892.834600000003,Low,False
16,12,2012-07-20,4879.96,False,68.43,3.585,1115.42,105.35,4.69,196.54,948.69,197.9290378,6.061,4756.48,5479.57,5121.514999999999,True,False,57197,7,Normal,4987.5192,4987.5192,Low,False
16,12,2012-08-10,5030.8,False,70.24,3.509,7036.67,11.2,11.0,3031.99,2296.61,198.0795651,6.061,5637.82,4740.12,5072.175,True,False,57197,8,Normal,4985.016799999998,4985.016799999998,Low,False
16,12,2012-08-24,5069.15,False,61.44,3.558,1556.47,16.0,3.34,869.05,1691.12,198.0984199,6.061,4890.08,5030.8,5156.9625,True,False,57197,8,Normal,5148.085199999999,5148.085199999999,Low,False
16,12,2012-09-07,4838.71,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,4629.19,5069.15,4856.782499999999,True,False,57197,9,Normal,4773.305799999999,5489.301669999999,Low,False
16,13,2011-11-11,13779.8,False,29.56,3.505,5042.4,2193.04,200.11,3309.98,2743.18,195.6376941,6.232,13485.12,14704.05,14029.807499999999,True,False,57197,11,Normal,13612.726400000003,13612.726400000003,Low,False
16,13,2011-11-18,12370.72,False,31.73,3.479,2089.46,154.21,3.55,830.6,4425.07,195.7184713,6.232,13779.8,13485.12,13584.9225,True,False,57197,11,Normal,12955.607999999991,12955.607999999991,Low,False
16,13,2011-11-25,12999.73,True,31.39,3.424,90.28,126.47,34754.69,24.64,1560.32,195.7704,6.232,12370.72,13779.8,13158.842499999999,True,False,57197,11,Normal,13034.207999999993,14989.339199999991,Low,False
16,13,2011-12-02,14552.89,False,27.83,3.378,516.47,61.0,944.52,9.0,7124.75,195.8223287,6.232,12999.73,12370.72,13425.785,True,False,57197,12,Normal,14712.527600000005,14712.527600000005,Low,False
16,13,2011-12-09,13398.27,False,14.44,3.331,2229.52,28.0,73.7,1696.73,6465.69,195.8742575,6.232,14552.89,12999.73,13330.4025,True,False,57197,12,Normal,13532.227400000005,13532.227400000005,Low,False
16,13,2011-12-23,16342.85,False,20.79,3.173,485.0,0.18,475.6,16.2,960.85,196.1713893,6.232,13584.57,13398.27,14469.644999999999,True,False,57197,12,Normal,15981.47619999999,15981.47619999999,Low,False
16,13,2011-12-30,16077.87,True,23.91,3.119,921.67,11778.68,101.87,272.51,1673.25,196.3586101,6.232,16342.85,13584.57,14850.890000000001,True,False,57197,12,Normal,16004.872399999998,18405.603259999996,Low,False
16,13,2012-01-06,17034.56,False,26.49,3.095,443.59,5524.49,15.7,35.25,3296.96,196.5458309,6.162,16077.87,16342.85,15759.962500000001,True,False,57197,1,Normal,16710.80500000001,16710.80500000001,Low,False
16,13,2012-01-13,14604.96,False,19.55,3.077,1353.58,2551.73,0.24,289.67,1899.49,196.7330517,6.162,17034.56,16077.87,16015.060000000001,True,False,57197,1,Normal,14526.6184,14526.6184,Low,False
16,13,2012-01-20,14923.39,False,29.3,3.055,2087.19,1399.47,5.58,75.83,4742.74,196.7796652,6.162,14604.96,17034.56,15660.195,True,False,57197,1,Normal,14661.844400000009,14661.844400000009,Low,False
